component,stream,case,member_id,variable,start_time,end_time,time_range,long_name,units,vertical_levels,frequency,path
ocn,pop.h,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.009,009,MOC,1990-01,2005-12,199001-200512,Meridional Overturning Circulation,Sverdrups,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/ocn/proc/tseries/monthly/MOC/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.009.pop.h.MOC.199001-200512.nc
ocn,pop.h,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.002,002,MOC,1990-01,2005-12,199001-200512,Meridional Overturning Circulation,Sverdrups,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/ocn/proc/tseries/monthly/MOC/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.002.pop.h.MOC.199001-200512.nc
ocn,pop.h,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.001,001,MOC,1990-01,2005-12,199001-200512,Meridional Overturning Circulation,Sverdrups,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/ocn/proc/tseries/monthly/MOC/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.001.pop.h.MOC.199001-200512.nc
ocn,pop.h,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.002,002,UVEL,1990-01,2005-12,199001-200512,Velocity in grid-x direction,centimeter/s,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/ocn/proc/tseries/monthly/UVEL/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.002.pop.h.UVEL.199001-200512.nc
ocn,pop.h,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.001,001,UVEL,1990-01,2005-12,199001-200512,Velocity in grid-x direction,centimeter/s,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/ocn/proc/tseries/monthly/UVEL/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.001.pop.h.UVEL.199001-200512.nc
ocn,pop.h,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.009,009,UVEL,1990-01,2005-12,199001-200512,Velocity in grid-x direction,centimeter/s,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/ocn/proc/tseries/monthly/UVEL/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.009.pop.h.UVEL.199001-200512.nc
ocn,pop.h,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.011,011,UVEL,1990-01,2005-12,199001-200512,Velocity in grid-x direction,centimeter/s,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/ocn/proc/tseries/monthly/UVEL/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.011.pop.h.UVEL.199001-200512.nc
ocn,pop.h,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.010,010,UVEL,1990-01,2005-12,199001-200512,Velocity in grid-x direction,centimeter/s,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/ocn/proc/tseries/monthly/UVEL/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.010.pop.h.UVEL.199001-200512.nc
ocn,pop.h,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.010,010,POC_FLUX_IN,1990-01,2005-12,199001-200512,POC Flux into Cell,mmol/m^3 cm/s,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/ocn/proc/tseries/monthly/POC_FLUX_IN/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.010.pop.h.POC_FLUX_IN.199001-200512.nc
ocn,pop.h,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.002,002,POC_FLUX_IN,1990-01,2005-12,199001-200512,POC Flux into Cell,mmol/m^3 cm/s,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/ocn/proc/tseries/monthly/POC_FLUX_IN/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.002.pop.h.POC_FLUX_IN.199001-200512.nc
ocn,pop.h,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.011,011,POC_FLUX_IN,1990-01,2005-12,199001-200512,POC Flux into Cell,mmol/m^3 cm/s,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/ocn/proc/tseries/monthly/POC_FLUX_IN/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.011.pop.h.POC_FLUX_IN.199001-200512.nc
ocn,pop.h,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.009,009,POC_FLUX_IN,1990-01,2005-12,199001-200512,POC Flux into Cell,mmol/m^3 cm/s,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/ocn/proc/tseries/monthly/POC_FLUX_IN/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.009.pop.h.POC_FLUX_IN.199001-200512.nc
ocn,pop.h,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.001,001,POC_FLUX_IN,1990-01,2005-12,199001-200512,POC Flux into Cell,mmol/m^3 cm/s,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/ocn/proc/tseries/monthly/POC_FLUX_IN/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.001.pop.h.POC_FLUX_IN.199001-200512.nc
ocn,pop.h,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.001,001,SCHMIDT_CO2,1990-01,2005-12,199001-200512,CO2 Schmidt Number,none,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/ocn/proc/tseries/monthly/SCHMIDT_CO2/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.001.pop.h.SCHMIDT_CO2.199001-200512.nc
ocn,pop.h,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.009,009,SCHMIDT_CO2,1990-01,2005-12,199001-200512,CO2 Schmidt Number,none,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/ocn/proc/tseries/monthly/SCHMIDT_CO2/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.009.pop.h.SCHMIDT_CO2.199001-200512.nc
ocn,pop.h,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.011,011,SCHMIDT_CO2,1990-01,2005-12,199001-200512,CO2 Schmidt Number,none,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/ocn/proc/tseries/monthly/SCHMIDT_CO2/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.011.pop.h.SCHMIDT_CO2.199001-200512.nc
ocn,pop.h,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.010,010,SCHMIDT_CO2,1990-01,2005-12,199001-200512,CO2 Schmidt Number,none,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/ocn/proc/tseries/monthly/SCHMIDT_CO2/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.010.pop.h.SCHMIDT_CO2.199001-200512.nc
ocn,pop.h,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.002,002,SCHMIDT_CO2,1990-01,2005-12,199001-200512,CO2 Schmidt Number,none,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/ocn/proc/tseries/monthly/SCHMIDT_CO2/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.002.pop.h.SCHMIDT_CO2.199001-200512.nc
ocn,pop.h,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.011,011,LWDN_F,1990-01,2005-12,199001-200512,Longwave Heat Flux (dn) from Coupler,watt/m^2,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/ocn/proc/tseries/monthly/LWDN_F/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.011.pop.h.LWDN_F.199001-200512.nc
ocn,pop.h,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.010,010,LWDN_F,1990-01,2005-12,199001-200512,Longwave Heat Flux (dn) from Coupler,watt/m^2,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/ocn/proc/tseries/monthly/LWDN_F/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.010.pop.h.LWDN_F.199001-200512.nc
ocn,pop.h,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.002,002,LWDN_F,1990-01,2005-12,199001-200512,Longwave Heat Flux (dn) from Coupler,watt/m^2,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/ocn/proc/tseries/monthly/LWDN_F/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.002.pop.h.LWDN_F.199001-200512.nc
ocn,pop.h,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.001,001,LWDN_F,1990-01,2005-12,199001-200512,Longwave Heat Flux (dn) from Coupler,watt/m^2,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/ocn/proc/tseries/monthly/LWDN_F/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.001.pop.h.LWDN_F.199001-200512.nc
ocn,pop.h,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.009,009,LWDN_F,1990-01,2005-12,199001-200512,Longwave Heat Flux (dn) from Coupler,watt/m^2,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/ocn/proc/tseries/monthly/LWDN_F/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.009.pop.h.LWDN_F.199001-200512.nc
ocn,pop.h,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.002,002,SCHMIDT_O2,1990-01,2005-12,199001-200512,O2 Schmidt Number,none,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/ocn/proc/tseries/monthly/SCHMIDT_O2/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.002.pop.h.SCHMIDT_O2.199001-200512.nc
ocn,pop.h,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.010,010,SCHMIDT_O2,1990-01,2005-12,199001-200512,O2 Schmidt Number,none,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/ocn/proc/tseries/monthly/SCHMIDT_O2/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.010.pop.h.SCHMIDT_O2.199001-200512.nc
ocn,pop.h,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.001,001,SCHMIDT_O2,1990-01,2005-12,199001-200512,O2 Schmidt Number,none,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/ocn/proc/tseries/monthly/SCHMIDT_O2/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.001.pop.h.SCHMIDT_O2.199001-200512.nc
ocn,pop.h,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.009,009,SCHMIDT_O2,1990-01,2005-12,199001-200512,O2 Schmidt Number,none,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/ocn/proc/tseries/monthly/SCHMIDT_O2/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.009.pop.h.SCHMIDT_O2.199001-200512.nc
ocn,pop.h,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.011,011,SCHMIDT_O2,1990-01,2005-12,199001-200512,O2 Schmidt Number,none,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/ocn/proc/tseries/monthly/SCHMIDT_O2/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.011.pop.h.SCHMIDT_O2.199001-200512.nc
ocn,pop.h,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.011,011,FG_ALT_CO2,1990-01,2005-12,199001-200512,"DIC Surface Gas Flux, Alternative CO2",mmol/m^3 cm/s,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/ocn/proc/tseries/monthly/FG_ALT_CO2/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.011.pop.h.FG_ALT_CO2.199001-200512.nc
ocn,pop.h,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.010,010,FG_ALT_CO2,1990-01,2005-12,199001-200512,"DIC Surface Gas Flux, Alternative CO2",mmol/m^3 cm/s,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/ocn/proc/tseries/monthly/FG_ALT_CO2/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.010.pop.h.FG_ALT_CO2.199001-200512.nc
ocn,pop.h,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.002,002,FG_ALT_CO2,1990-01,2005-12,199001-200512,"DIC Surface Gas Flux, Alternative CO2",mmol/m^3 cm/s,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/ocn/proc/tseries/monthly/FG_ALT_CO2/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.002.pop.h.FG_ALT_CO2.199001-200512.nc
ocn,pop.h,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.009,009,FG_ALT_CO2,1990-01,2005-12,199001-200512,"DIC Surface Gas Flux, Alternative CO2",mmol/m^3 cm/s,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/ocn/proc/tseries/monthly/FG_ALT_CO2/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.009.pop.h.FG_ALT_CO2.199001-200512.nc
ocn,pop.h,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.001,001,FG_ALT_CO2,1990-01,2005-12,199001-200512,"DIC Surface Gas Flux, Alternative CO2",mmol/m^3 cm/s,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/ocn/proc/tseries/monthly/FG_ALT_CO2/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.001.pop.h.FG_ALT_CO2.199001-200512.nc
ocn,pop.h,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.011,011,ADVT_ISOP,1990-01,2005-12,199001-200512,Vertically-Integrated T Eddy-Induced Advection Tendency (diagnostic),cm degC/s,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/ocn/proc/tseries/monthly/ADVT_ISOP/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.011.pop.h.ADVT_ISOP.199001-200512.nc
ocn,pop.h,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.002,002,ADVT_ISOP,1990-01,2005-12,199001-200512,Vertically-Integrated T Eddy-Induced Advection Tendency (diagnostic),cm degC/s,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/ocn/proc/tseries/monthly/ADVT_ISOP/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.002.pop.h.ADVT_ISOP.199001-200512.nc
ocn,pop.h,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.010,010,ADVT_ISOP,1990-01,2005-12,199001-200512,Vertically-Integrated T Eddy-Induced Advection Tendency (diagnostic),cm degC/s,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/ocn/proc/tseries/monthly/ADVT_ISOP/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.010.pop.h.ADVT_ISOP.199001-200512.nc
ocn,pop.h,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.001,001,ADVT_ISOP,1990-01,2005-12,199001-200512,Vertically-Integrated T Eddy-Induced Advection Tendency (diagnostic),cm degC/s,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/ocn/proc/tseries/monthly/ADVT_ISOP/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.001.pop.h.ADVT_ISOP.199001-200512.nc
ocn,pop.h,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.009,009,ADVT_ISOP,1990-01,2005-12,199001-200512,Vertically-Integrated T Eddy-Induced Advection Tendency (diagnostic),cm degC/s,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/ocn/proc/tseries/monthly/ADVT_ISOP/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.009.pop.h.ADVT_ISOP.199001-200512.nc
ocn,pop.h,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.010,010,zsatarag,1990-01,2005-12,199001-200512,Aragonite Saturation Depth,cm,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/ocn/proc/tseries/monthly/zsatarag/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.010.pop.h.zsatarag.199001-200512.nc
ocn,pop.h,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.009,009,zsatarag,1990-01,2005-12,199001-200512,Aragonite Saturation Depth,cm,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/ocn/proc/tseries/monthly/zsatarag/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.009.pop.h.zsatarag.199001-200512.nc
ocn,pop.h,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.001,001,zsatarag,1990-01,2005-12,199001-200512,Aragonite Saturation Depth,cm,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/ocn/proc/tseries/monthly/zsatarag/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.001.pop.h.zsatarag.199001-200512.nc
ocn,pop.h,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.011,011,zsatarag,1990-01,2005-12,199001-200512,Aragonite Saturation Depth,cm,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/ocn/proc/tseries/monthly/zsatarag/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.011.pop.h.zsatarag.199001-200512.nc
ocn,pop.h,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.002,002,zsatarag,1990-01,2005-12,199001-200512,Aragonite Saturation Depth,cm,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/ocn/proc/tseries/monthly/zsatarag/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.002.pop.h.zsatarag.199001-200512.nc
ocn,pop.h,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.010,010,QSW_HTP,1990-01,2005-12,199001-200512,Solar Short-Wave Heat Flux in top layer,watt/m^2,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/ocn/proc/tseries/monthly/QSW_HTP/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.010.pop.h.QSW_HTP.199001-200512.nc
ocn,pop.h,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.002,002,QSW_HTP,1990-01,2005-12,199001-200512,Solar Short-Wave Heat Flux in top layer,watt/m^2,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/ocn/proc/tseries/monthly/QSW_HTP/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.002.pop.h.QSW_HTP.199001-200512.nc
ocn,pop.h,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.001,001,QSW_HTP,1990-01,2005-12,199001-200512,Solar Short-Wave Heat Flux in top layer,watt/m^2,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/ocn/proc/tseries/monthly/QSW_HTP/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.001.pop.h.QSW_HTP.199001-200512.nc
ocn,pop.h,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.009,009,QSW_HTP,1990-01,2005-12,199001-200512,Solar Short-Wave Heat Flux in top layer,watt/m^2,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/ocn/proc/tseries/monthly/QSW_HTP/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.009.pop.h.QSW_HTP.199001-200512.nc
ocn,pop.h,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.011,011,QSW_HTP,1990-01,2005-12,199001-200512,Solar Short-Wave Heat Flux in top layer,watt/m^2,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/ocn/proc/tseries/monthly/QSW_HTP/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.011.pop.h.QSW_HTP.199001-200512.nc
ocn,pop.h,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.009,009,TFW_S,1990-01,2005-12,199001-200512,S flux due to freshwater flux (kg of salt/m^2/s),kg/m^2/s,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/ocn/proc/tseries/monthly/TFW_S/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.009.pop.h.TFW_S.199001-200512.nc
ocn,pop.h,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.002,002,TFW_S,1990-01,2005-12,199001-200512,S flux due to freshwater flux (kg of salt/m^2/s),kg/m^2/s,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/ocn/proc/tseries/monthly/TFW_S/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.002.pop.h.TFW_S.199001-200512.nc
ocn,pop.h,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.011,011,TFW_S,1990-01,2005-12,199001-200512,S flux due to freshwater flux (kg of salt/m^2/s),kg/m^2/s,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/ocn/proc/tseries/monthly/TFW_S/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.011.pop.h.TFW_S.199001-200512.nc
ocn,pop.h,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.010,010,TFW_S,1990-01,2005-12,199001-200512,S flux due to freshwater flux (kg of salt/m^2/s),kg/m^2/s,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/ocn/proc/tseries/monthly/TFW_S/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.010.pop.h.TFW_S.199001-200512.nc
ocn,pop.h,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.001,001,TFW_S,1990-01,2005-12,199001-200512,S flux due to freshwater flux (kg of salt/m^2/s),kg/m^2/s,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/ocn/proc/tseries/monthly/TFW_S/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.001.pop.h.TFW_S.199001-200512.nc
ocn,pop.h,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.001,001,UE_CFC12,1990-01,2005-12,199001-200512,CFC12 Flux in grid-x direction,fmol/cm^3/s,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/ocn/proc/tseries/monthly/UE_CFC12/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.001.pop.h.UE_CFC12.199001-200512.nc
ocn,pop.h,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.009,009,UE_CFC12,1990-01,2005-12,199001-200512,CFC12 Flux in grid-x direction,fmol/cm^3/s,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/ocn/proc/tseries/monthly/UE_CFC12/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.009.pop.h.UE_CFC12.199001-200512.nc
ocn,pop.h,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.011,011,UE_CFC12,1990-01,2005-12,199001-200512,CFC12 Flux in grid-x direction,fmol/cm^3/s,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/ocn/proc/tseries/monthly/UE_CFC12/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.011.pop.h.UE_CFC12.199001-200512.nc
ocn,pop.h,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.002,002,UE_CFC12,1990-01,2005-12,199001-200512,CFC12 Flux in grid-x direction,fmol/cm^3/s,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/ocn/proc/tseries/monthly/UE_CFC12/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.002.pop.h.UE_CFC12.199001-200512.nc
ocn,pop.h,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.010,010,UE_CFC12,1990-01,2005-12,199001-200512,CFC12 Flux in grid-x direction,fmol/cm^3/s,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/ocn/proc/tseries/monthly/UE_CFC12/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.010.pop.h.UE_CFC12.199001-200512.nc
ocn,pop.h,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.009,009,HDIFE_SALT,1990-01,2005-12,199001-200512,SALT Horizontal Diffusive Flux in grid-x direction,gram/kilogram/s,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/ocn/proc/tseries/monthly/HDIFE_SALT/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.009.pop.h.HDIFE_SALT.199001-200512.nc
ocn,pop.h,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.001,001,HDIFE_SALT,1990-01,2005-12,199001-200512,SALT Horizontal Diffusive Flux in grid-x direction,gram/kilogram/s,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/ocn/proc/tseries/monthly/HDIFE_SALT/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.001.pop.h.HDIFE_SALT.199001-200512.nc
ocn,pop.h,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.002,002,HDIFE_SALT,1990-01,2005-12,199001-200512,SALT Horizontal Diffusive Flux in grid-x direction,gram/kilogram/s,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/ocn/proc/tseries/monthly/HDIFE_SALT/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.002.pop.h.HDIFE_SALT.199001-200512.nc
ocn,pop.h,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.010,010,HDIFE_SALT,1990-01,2005-12,199001-200512,SALT Horizontal Diffusive Flux in grid-x direction,gram/kilogram/s,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/ocn/proc/tseries/monthly/HDIFE_SALT/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.010.pop.h.HDIFE_SALT.199001-200512.nc
ocn,pop.h,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.011,011,HDIFE_SALT,1990-01,2005-12,199001-200512,SALT Horizontal Diffusive Flux in grid-x direction,gram/kilogram/s,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/ocn/proc/tseries/monthly/HDIFE_SALT/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.011.pop.h.HDIFE_SALT.199001-200512.nc
ocn,pop.h,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.001,001,O2_CONSUMPTION,1990-01,2005-12,199001-200512,O2 Consumption,mmol/m^3/s,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/ocn/proc/tseries/monthly/O2_CONSUMPTION/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.001.pop.h.O2_CONSUMPTION.199001-200512.nc
ocn,pop.h,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.011,011,O2_CONSUMPTION,1990-01,2005-12,199001-200512,O2 Consumption,mmol/m^3/s,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/ocn/proc/tseries/monthly/O2_CONSUMPTION/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.011.pop.h.O2_CONSUMPTION.199001-200512.nc
ocn,pop.h,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.009,009,O2_CONSUMPTION,1990-01,2005-12,199001-200512,O2 Consumption,mmol/m^3/s,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/ocn/proc/tseries/monthly/O2_CONSUMPTION/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.009.pop.h.O2_CONSUMPTION.199001-200512.nc
ocn,pop.h,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.010,010,O2_CONSUMPTION,1990-01,2005-12,199001-200512,O2 Consumption,mmol/m^3/s,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/ocn/proc/tseries/monthly/O2_CONSUMPTION/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.010.pop.h.O2_CONSUMPTION.199001-200512.nc
